0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
-0.622631433073327,0.0,-0.049986232543727915,0.3647774378967319,-0.8684816225419859,-0.9653049105849238,-0.2475710274816472,0.02272316778122423,-0.5792261897987461,-0.5029654000520416,-0.21444618449652822,-0.03116192999670181,-0.4153710339431264,-0.16125958454932404,-0.2333959917243146,-0.8683326514111057,-0.3230978665929906,-0.9483286725018739,2.6676267381814305,-1.179294424140103,1.6825193044205835,0.3258457309017776,-0.8257128830310922,0.8212196301092604,-0.5521311307345546,-0.07951593004461073,-0.13581202837713743,0.1504470602455717,-0.12141114464631886
-0.622631433073327,0.0,-0.049986232543727915,0.3647774378967319,-0.8684816225419859,-0.9653049105849238,-0.2475710274816472,0.02272316778122423,-0.5792261897987461,-0.5032631626116902,-0.21387391459881205,-0.030508473585024915,-0.41431164297502676,-0.16123009936754365,-0.23333086816814524,-0.8681097952629898,-0.3229745101779484,-0.9487818708741257,2.6680897786448208,-1.181758050193038,1.6761015373619357,0.8347135898051083,-0.8256528217375968,0.8204506322121357,-0.5520853163409133,-0.07637084487816216,-0.12655327310507047,0.12692259197626915,-0.11852598370904546
-0.622631433073327,0.0,-0.049986232543727915,0.3647774378967319,-0.8684816225419859,-0.9653049105849238,-0.2475710274816472,0.02272316778122423,-0.5792261897987461,-0.5031588735669172,-0.21354166941290312,-0.027232686796099078,-0.4152148678786463,-0.161209830563552,-0.233245779171087,-0.8697566915527281,-0.32254331553027293,-0.9482479210479607,2.6675886790925585,-1.1779386824127662,1.6765610280217984,0.7808567228290567,-0.825727946175771,0.8210136250251105,-0.5534102288118826,-0.057848307957132146,-0.14026038178541586,0.17134533688647738,-0.11896722916630796
-0.622631433073327,0.0,-0.049986232543727915,0.3647774378967319,-0.8684816225419859,-0.9653049105849238,-0.2475710274816472,0.02272316778122423,-0.5792261897987461,-0.5030294332906817,-0.21337321687607938,-0.03058220242587761,-0.41441657802354454,-0.16119081789347747,-0.23324801804287756,-0.8692789001068026,-0.32269709563695625,-0.9485744462521571,2.6678487770434907,-1.1771038209587132,1.6746111779103057,0.3463365881667057,-0.8256626297433245,0.8205936531439614,-0.5519996368352077,-0.034841605880121834,-0.08732424387115803,0.12208197954545176,-0.07645209021900867
-0.622631433073327,0.0,-0.049986232543727915,0.3647774378967319,-0.8684816225419859,-0.9653049105849238,-0.2475710274816472,0.02272316778122423,-0.5792261897987461,-0.5032088509696068,-0.21424777249657598,-0.028740184396043016,-0.4153695329035454,-0.1612344731302774,-0.23336727142858,-0.8716757779665609,-0.32250808392045455,-0.9484517416863308,2.667720958086546,-1.1792761315727394,1.6753673480635445,0.30679665584743687,-0.8256604067710989,0.8209808697210703,-0.5521419889963436,-0.06086371284370875,-0.11827857901226267,0.1301959058629056,-0.10329393263295959
-0.7891453387987829,0.0,-0.5318237134336791,-1.1695579929785744,-0.7677126094826957,-0.6354618508064759,0.6601880015453435,-0.1511179662462571,1.6873537625867503,-0.42692260342707183,-0.3769809446507922,0.0549012602006111,-0.4028465265598246,-0.16977075078495277,-0.2588715328970055,-0.5333546771318107,-0.32032275120822057,-0.2115225714638516,1.7442632053202565,-0.5190232934524971,1.478841961570985,0.015124728682644004,-0.6509547062877356,0.2631342538382186,-0.6202874007554766,-0.020771617074453273,-0.1487609814622603,0.20839524248843314,-0.13252730322129389
-0.855493066846118,0.0,-0.5580289097627816,-1.3558516902983362,-0.9329737908999316,-1.2612174258000413,0.5985681179582477,-0.12378116209648735,1.8901964655073207,0.034998147689762504,0.5273659655442469,0.36387196770307456,0.4556031262712876,-0.05509291481599999,-0.03026909167457856,-0.22096005446463593,-0.048352446945489444,-0.031299630150431794,-0.13364551543823108,0.031419488574277066,-0.3978659030190693,0.2575257343802256,0.7514512242048978,-0.473527832560246,0.024416734329803083,-0.04542355620825794,-0.19643683561494582,0.2341383422637074,-0.1478688621511731
-0.8366946746951982,0.0,-0.659468379423824,-2.64385990280837,-0.4734670913495683,-0.052583045891994175,-0.641552390636525,-0.18557713190452407,0.820227465194782,-0.3923134131211235,-0.24792894490604167,0.11953717656372129,-0.3867797439583644,-0.1733071928779049,-0.2534474985150126,-0.41897212871555095,-0.3312738459704886,-0.23357984243399338,0.9281922987525306,-0.41888946135224076,-0.2470742691391389,-0.43052328929751615,0.46465721859045866,0.2646062831183731,0.2615796242444164,-0.05618032784391484,-0.1937885755960564,0.2330276680114429,-0.14775304535723074
-0.8366946746951982,0.0,-0.659468379423824,-2.64385990280837,-0.4734670913495683,-0.052583045891994175,-0.641552390636525,-0.18557713190452407,0.8202274651947817,-0.39146547544455396,-0.24931022347520043,0.12505665899327026,-0.38428936442214867,-0.17340282496573817,-0.2534321009639646,-0.4293417412688876,-0.3311011404002787,-0.23282302454277698,0.9286837112985682,-0.4276713206441912,-0.24863835827809083,0.07495186418351066,0.46277255067912043,0.2635889951616305,0.2631456471622442,-0.08126850145672407,-0.18952414565578782,0.2303017217188011,-0.14786879079474674
-0.8366946746951982,0.0,-0.659468379423824,-2.64385990280837,-0.4734670913495683,-0.052583045891994175,-0.6415523906365254,-0.18557713190452407,0.8202274651947817,-0.39167338147777475,-0.24854719900634298,0.12537413703872122,-0.3808376551568094,-0.17335606115381744,-0.253365457764978,-0.4284107236795932,-0.33091675385670605,-0.2329809150676385,0.9287734900718473,-0.4290822449651729,-0.24880720273844914,0.22837320842188677,0.4628356991325579,0.2638091193552933,0.2630558851731408,-0.04826656827429901,-0.19378485612281682,0.23358451675688494,-0.1474379702634949
-0.6567377524246132,0.0,0.07596777561873302,0.569488879473764,-0.9329737908999316,-1.2612174258000413,1.863393923077122,0.15941019720321292,1.8901964655073202,-0.26620565868122026,-0.5371534684496789,0.25954884215846175,-0.48118274383640897,-0.1445340622962978,-0.2678203987559924,0.3943332969112463,-0.31833655334488564,0.7367834653116383,-0.45783407905598017,0.7730074864494716,-0.5245986085238487,-0.2827443694381733,-0.7642374540330173,0.7571975461851265,-0.6387326218590149,-0.593575385347452,0.28863308689341377,-0.8489962531195063,-0.12320511459049305
-0.7574527374942951,0.0,-0.6087486445933028,-1.8312171986914019,-0.32970329938498094,0.1380081871704448,0.06471375543869066,-0.18169551287181598,1.2214658403119838,-0.34792014926294823,-0.4670902861368481,0.2613568512980985,-0.42342959242670364,-0.15908807257158797,-0.2261725284136788,-0.6548823135799989,-0.31571010522695486,0.26436032538543675,0.9446459737666263,-0.2360584484309387,-0.09001265592542751,-0.13980095945450624,-0.7824682527032685,0.7192694604982892,-0.649202412897702,0.26471703529203117,-0.0755746708195759,0.22690653187989362,-0.09962306138983322
-0.7574527374942951,0.0,-0.6087486445933028,-1.8312171986914019,-0.32970329938498094,0.1380081871704448,0.06471375543869066,-0.18169551287181598,1.2214658403119838,-0.34749223545822255,-0.46531340339793775,0.26726043251442183,-0.4155756129609999,-0.15900346645314567,-0.22602042442637096,-0.6573258108501792,-0.3152153305490058,0.2642314280404548,0.9449049450711594,-0.2421546018481276,-0.09105465547959887,-0.27145055496340265,-0.7824440104365701,0.7211887817974396,-0.650040347043971,-0.047939476213405476,-0.17846012530072902,0.2264022274565874,-0.14369548410865668
0.562845683366065,0.0,2.9306435176632335,2.366551264987248,-0.8819174909498912,-1.0196605608983915,3.4092641748298256,1.062246996944577,3.5136576200827636,-0.5504029656799935,-0.41605905623699935,-0.39786453886386014,-0.6654670741905857,-0.18504098245913392,-0.27509801011841584,-0.3344045195858064,-0.3020052820263109,0.5155756782498568,-0.05596876699890405,0.5939582082422928,1.2445300238066328,0.15656124005306102,-0.20979029132090604,0.5240429755066399,0.3007183807257823,-0.032383867362872555,-0.131596777744689,0.16350652332877638,-0.009602063564270227
-0.4217827314712066,0.0,-0.05083156145756991,0.3632754361636441,-0.7018768542839594,-0.46975507384762105,0.6601880015453435,-0.06608564249516176,-0.11599541007868956,0.3135786974167806,1.4294992203041816,-0.6598319255689882,1.2547346101013601,0.1021461001958275,0.48733378114865616,-0.48653353570833896,0.6180924672621868,0.7859300192027028,-1.1057005612887094,1.3710129655271819,-0.7408946223722171,-0.00811573096896581,-0.4525966592313214,0.5946812881011849,-0.514379418560276,-0.057339319743527344,-0.18367460809804814,0.21172135555651475,-0.1445547372347129
-0.4217827314712066,0.0,-0.05083156145756991,0.3632754361636441,-0.7018768542839594,-0.46975507384762105,0.6601880015453435,-0.06608564249516176,-0.11599541007868956,0.31358985380510374,1.428875656242764,-0.6535325423545536,1.2545226534682026,0.10210254915595754,0.48700629185968036,-0.4946786868132725,0.6187552670829272,0.7858900787699028,-1.1055350080406516,1.3738912233666691,-0.7469793633957038,-0.015983492211959466,-0.4525268849907234,0.5953484407810269,-0.514369861015926,-0.04477352514342391,-0.18742628104889414,0.2257417974089213,-0.14180635149104331
-0.4217827314712066,0.0,-0.05083156145756991,0.3632754361636441,-0.7018768542839594,-0.46975507384762105,0.6601880015453435,-0.06608564249516176,-0.11599541007868956,0.31350999233985477,1.4287506505808398,-0.6541711987502252,1.2543307599558096,0.10208641858515793,0.4869006979181932,-0.4949439851434405,0.6195827127321919,0.785933202389912,-1.1058209078339623,1.3731837047728301,-0.741318458587472,0.0022605918297649396,-0.4525725966054526,0.5948279020335939,-0.5143366493883235,-0.06381683560559172,-0.1538293226823609,0.17035931236287452,-0.12832259415301583
-0.4217827314712066,0.0,-0.05083156145756991,0.3632754361636441,-0.7018768542839594,-0.46975507384762105,0.6601880015453429,-0.06608564249516176,-0.11599541007868945,0.31374580652385525,1.4289783446532098,-0.6649825854064662,1.2568748749148877,0.10215957000348472,0.4867705247409031,-0.4936292336093195,0.618410879180514,0.7858686919457654,-1.1051981375702233,1.372127041408814,-0.7403697870191926,-0.0007040718270152682,-0.4525463405629841,0.5947487857222853,-0.514312714521405,-0.04890598809957695,-0.18558548341242848,0.22081358071222004,-0.14200332493326195
-0.4217827314712066,0.0,-0.05083156145756991,0.3632754361636441,-0.7018768542839594,-0.46975507384762105,0.6601880015453435,-0.06608564249516176,-0.11599541007868956,0.3135960579468515,1.4288483011133677,-0.6243809738139919,1.25194425305625,0.10211104043413706,0.4867754528281943,-0.49468734598646746,0.6184292363411529,0.7858974101868231,-1.1056463701450219,1.3690387930557555,-0.7403470209699866,-0.07025964223608958,-0.45249010477759927,0.5946496394864559,-0.5143805308372728,-0.030135404556183642,-0.17729696933830658,0.225579106182765,-0.13012304122654045
-0.42628930162479056,0.0,-0.05083156145756991,0.3632754361636441,-0.7018768542839594,-0.46975507384762105,0.6601880015453435,-0.06608564249516176,-0.11599541007868956,-1.003809314166163,0.8687435393889917,-4.912790759849459,-0.12399695680969718,-0.004052294836151541,0.11856667826327238,-0.49722258339061337,0.5426932010728701,0.7565492270183872,-0.85627021883781,1.2451673364480642,-0.7279028889387683,0.025521798982963566,-0.4562958237177463,0.5195770347731244,-0.5615010363996074,-0.04182204497253215,-0.1809222201360502,0.22244051569513376,-0.13471027623300913
-0.42628930162479056,0.0,-0.05083156145756991,0.3632754361636441,-0.7018768542839594,-0.46975507384762105,0.6601880015453435,-0.06608564249516176,-0.11599541007868956,-1.0039587561723369,0.8690531563492118,-4.903135654303292,-0.12208051966909138,-0.00398701509044344,0.11847602321114113,-0.4976686153334938,0.5434218007389129,0.7565358986357713,-0.8561593281115225,1.2474616853446179,-0.7266076958493964,-0.03650808675889942,-0.45635530864560336,0.5198439849575883,-0.561425765083625,-0.05196567128270545,-0.17329203318917072,0.20226787134139493,-0.13401856303203247
-0.42628930162479056,0.0,-0.05083156145756991,0.3632754361636441,-0.7018768542839594,-0.46975507384762105,0.6601880015453435,-0.06608564249516176,-0.11599541007868956,-1.003647823700891,0.8684353833702988,-4.905657735250448,-0.12108465640057231,-0.004127562968402167,0.11851661023712659,-0.498242796548227,0.5433445050658323,0.7565065649740861,-0.8559859581804421,1.2439826211929905,-0.7251956744146272,0.009558225446454705,-0.4563305975601593,0.5198138103931855,-0.5612194367230348,-0.07798996523958313,-0.15514143089246818,0.16841137433506634,-0.13408173378086172
-0.42628930162479056,0.0,-0.05083156145756991,0.3632754361636441,-0.7018768542839594,-0.46975507384762105,0.6601880015453435,-0.06608564249516176,-0.11599541007868956,-1.0037150098117043,0.8689719480552396,-4.9137609367773525,-0.1205215682073299,-0.004072445887316047,0.11875900404781901,-0.4970019468610797,0.545180696402741,0.7564736190367053,-0.855725748130912,1.2461352967516504,-0.7274817346501355,0.031223075246002444,-0.4563308549051091,0.5197865314447254,-0.5613126178288661,-0.07344894889499738,-0.15966503749241256,0.17504880179518223,-0.1363176488824941
-0.42176792776191196,0.0,-0.05083156145756991,0.3632754361636441,-0.7018768542839594,-0.46975507384762105,0.6601880015453435,-0.06608564249516176,-0.11599541007868956,0.3109057570576033,1.412057193498542,-0.5505077467778737,1.2308384748357188,0.10091718687676186,0.4860309894905612,-0.4838390107809695,0.6405734559879976,0.7849758029897161,-1.1037443994109044,1.3717531931969333,-0.7297816976807427,0.030538922094437773,-0.4493218338015771,0.5889653782599888,-0.5142155429606925,-0.05569717071709285,-0.1642837286364403,0.19557319478255786,-0.1313882449687856
-0.42176792776191196,0.0,-0.05083156145756991,0.3632754361636441,-0.7018768542839594,-0.46975507384762105,0.6601880015453435,-0.06608564249516176,-0.11599541007868956,0.31098462090082524,1.4114765965551967,-0.5464878611200438,1.2396177634897048,0.10092238360313888,0.48586017707790424,-0.4870857787050195,0.6402335840690206,0.7849708323715635,-1.1035654567214577,1.3705722256890078,-0.7372965171779285,0.04285367882260174,-0.44937902089994325,0.5892750275815991,-0.5143438913133456,-0.0464585527296188,-0.1885507393840056,0.22665901628244145,-0.14294416395842555
-0.42176792776191196,0.0,-0.05083156145756991,0.3632754361636441,-0.7018768542839594,-0.46975507384762105,0.6601880015453435,-0.06608564249516176,-0.11599541007868956,0.310878707247041,1.4119650492519196,-0.5472832307661286,1.2274980966443823,0.10095093084489484,0.4861327079329674,-0.48322747993240783,0.6449575670825031,0.7849655061975864,-1.1036104301923326,1.3688733636353114,-0.7300550162158654,0.002260591829764944,-0.4493247361572912,0.5888496277292694,-0.514564014143874,-0.05139715348034602,-0.1842565475342085,0.219955568485449,-0.14040164490695278
-0.42176792776191196,0.0,-0.05083156145756991,0.3632754361636441,-0.7018768542839594,-0.46975507384762105,0.6601880015453435,-0.06608564249516176,-0.11599541007868956,0.3107391017551844,1.4118235921627742,-0.5351462577228544,1.2323567242840003,0.10085325455689241,0.4862476801099087,-0.484056861596579,0.6428291121770776,0.7849219031502799,-1.1032210671195404,1.3689021596487647,-0.7297862354235596,0.0008922855266356209,-0.449298885578048,0.588900385218586,-0.5142988769306979,-0.05312949841133343,-0.1793562578766131,0.21188246419162265,-0.13951488783496255
-0.6746058295432342,0.0,-0.4379922039972149,-0.6739937480663495,-0.6414154464483853,-0.3398859473207611,0.9764326268510625,-0.14663785136263205,1.6575953415221842,-0.34395884795349246,-0.6925383019716201,0.681962315007896,-0.6147482726016715,-0.1733908177069033,-0.2784247439312733,0.05057894983177915,-0.33003097201451703,-0.9735204281141989,2.642554054616789,-0.7947387491209196,3.5509867521261094,-0.22085897513064479,-0.5521985481969687,-0.5203167331444974,-0.7004437249762369,-0.044014247331780054,-0.15703334286130502,0.2032900230947714,-0.13479564406884634
-0.6746058295432342,0.0,-0.4379922039972149,-0.6739937480663495,-0.6414154464483853,-0.3398859473207611,0.9193581626442491,-0.14663785136263205,1.4831397110571929,-0.343969657667157,-0.6933843373315497,0.6859713526441642,-0.6175869075122329,-0.17342551880775312,-0.2785631535432819,0.05914987217444311,-0.33036217007673074,-0.9729513507375422,2.641974277482413,-0.7936348687622542,3.5525455762726685,-0.07698357549017507,-0.5523636422670649,-0.5217894774155404,-0.7005551600739733,0.028689832055535127,-0.14291955232424,0.2182192424742154,-0.11838115150817945
-0.8087429528936696,0.0,-0.2545558296934966,-0.07001681746360706,-0.9974659592578774,-1.6979526325185674,0.3419295408375944,0.1338852160183333,-0.1445320021641537,-0.5134571005057813,-0.6633128314598576,0.29579816373966794,-0.5730686602380479,-0.18271831692712376,-0.24808442577993767,-0.5813261954706592,-0.3239543134768398,0.5374295220689732,0.18303652073739599,0.2734226047729935,0.2499486673310732,-0.8777781197945532,-0.5623455208337502,0.21697204626493743,-0.538036329592875,-0.02402142346465743,-0.16764152601561014,0.2174602720138757,-0.1280881933223903
-0.8087429528936696,0.0,-0.2545558296934966,-0.07001681746360706,-0.9974659592578774,-1.6979526325185674,1.712967434496919,0.1338852160183333,3.0117778180049743,-0.5135324444495823,-0.6634969757505131,0.2982620695036704,-0.5726127149413202,-0.18272841907725718,-0.24808402974923519,-0.5805185638908343,-0.32367706763983817,0.5375044057029903,0.18273570328745603,0.275502403958814,0.25091576103222607,-0.9632256353345776,-0.5622124273733613,0.21942174721191726,-0.5355553632761813,-0.09430721946988685,-0.13062720352984775,0.14597390050432568,-0.1328524597221902
0.5104830016535746,0.0,3.516456454955753,2.541468366181856,-0.9168507488104453,-1.1779483142133051,3.5904916936149665,1.5343716731173769,3.9001778146361032,-0.46497146301375064,-0.13457901083490967,-0.9469360810221676,-0.2667031121277132,-0.14839382107429885,-0.23343118303467336,-0.6603939484150908,-0.2564742001902744,0.23633948849457775,0.6596598729477593,0.09912895660462906,1.9363240745189163,0.24313723343265223,-0.14294885898057308,-0.560994938353364,-0.25990755794414416,-0.08260636217546455,-0.0832235314415747,-0.25300755483315013,-0.0912277427024273
-0.6426645972657739,0.0,0.03708264558200015,0.5100159318508529,-0.9222250961736074,-1.2048840166650445,2.1366085335368656,0.12240652625471873,3.2276577158979936,-0.0796081500658414,0.059593867741525,-0.24126207096344066,0.00808580007649886,-0.10066225595928066,-0.14345275349542072,-0.5056160275799039,-0.15590249537293172,0.2693956145127223,0.5397001792085053,-0.17969063102617064,0.3641654222488723,0.01927385319400106,-0.1013134222294675,0.39129341112926536,-0.20747111870724505,-0.044677414788707764,-0.1886176522740242,0.22508849190033395,-0.14185784959055864
0.3209953443243394,0.0,-0.09816998063272299,0.27592866960427553,0.5745306444670498,0.8563452322119675,0.6112871929268886,-0.16375358470279214,-0.10860687347168556,-0.3004264898522427,1.111908149944994,-1.2717249684097653,0.5365392114813541,-0.012520077116855847,-0.07491254347582342,-0.0717525523696469,0.055152503368569666,-1.0928781964282963,0.7084833237197047,-0.9504120055664801,2.631622021719275,-0.15681988039396438,1.3810155255868635,-4.768127537357993,1.8291689200347476,-0.0432589694800435,-0.18884623359327962,0.23110131811808346,-0.14063468519615704
0.3209953443243394,0.0,-0.09816998063272299,0.27592866960427553,0.5745306444670498,0.8563452322119675,0.598568117958249,-0.16375358470279214,-0.11968967838219155,-0.3002895280094817,1.1122480375076598,-1.2709525812461586,0.5419419200322124,-0.0125036537262806,-0.07477985378621353,-0.06399754133252603,0.059556213599590305,-1.0917486899246502,0.7069437720717431,-0.9518783131536068,2.6272563575291263,0.020200990349969833,1.3808452017954655,-4.767492168445045,1.824530822887472,-0.04483882543966647,-0.19164504980199423,0.23196381285735043,-0.14361077896531765
0.3209953443243394,0.0,-0.09816998063272299,0.27592866960427553,0.5745306444670498,0.8563452322119675,0.6112871929268886,-0.16375358470279214,-0.10860687347168556,-0.30044167320972504,1.1121114435650752,-1.2685550698316685,0.5426062105449904,-0.012505878085724129,-0.07471852083229245,-0.07107227824172418,0.059971026586345455,-1.0919235764651667,0.7070901991658064,-0.9510064675225317,2.6244577575774066,0.027871180634645765,1.3808424749549315,-4.767680639742817,1.8290291196113777,-0.05229623696403555,-0.1900130592276728,0.22522036101968906,-0.1452590616361857
0.3258063714871515,0.0,-0.09816998063272299,0.27592866960427553,0.5745306444670498,0.8563452322119675,0.598568117958248,-0.16375358470279214,-0.11968967838219155,-0.1481539194812868,1.4516966469974737,-1.057999426835752,0.7647433058390253,0.05363896228262169,0.0787483501151676,-0.30390468650585983,0.12827323517540698,-1.736616048899295,1.1746983183238278,-1.0075110746715756,1.7120056139266844,-0.13313039812606883,1.5837343519721165,-1.4153408552994178,5.036239224853705,-0.04947102571933119,-0.19523162920605774,0.2323142553006838,-0.14689644761675535
0.3258063714871515,0.0,-0.09816998063272299,0.27592866960427553,0.5745306444670498,0.8563452322119675,0.6112871929268879,-0.16375358470279214,-0.10860687347168556,-0.147936962822646,1.4492504039476404,-1.0471523103349953,0.7632736254153035,0.053452048006480596,0.07777237165472373,-0.30716594862702684,0.1280310189411752,-1.7367186616085142,1.1755073509446656,-1.0084414944560907,1.7175326587367397,0.05539575804487924,1.583464718409616,-1.4162648492979613,5.03190100537707,-0.05216675745884182,-0.19401024686749252,0.22924923864817442,-0.14715225404160284
0.3258063714871515,0.0,-0.09816998063272299,0.27592866960427553,0.5745306444670498,0.8563452322119675,0.5985681179582487,-0.16375358470279214,-0.11968967838219155,-0.14801765262918654,1.4494806922806982,-1.0466903255676656,0.7619757054064641,0.05343734195101411,0.0777042731642952,-0.3077566128020123,0.12895954931878117,-1.7369695460733459,1.1752239231188197,-1.0054585926899429,1.708935864357336,-0.07041708778904925,1.5837299101516795,-1.4163336793803867,5.036489128278829,0.056167219728104886,-0.10359711371015225,0.23164072196654958,-0.05215610598426724
0.3258063714871515,0.0,-0.09816998063272299,0.27592866960427553,0.5745306444670498,0.8563452322119675,0.6112871929268886,-0.16375358470279214,-0.10860687347168556,-0.14841599385777565,1.4503755068975013,-1.0427923603376124,0.7643459577809835,0.05343819917026153,0.07848740865216058,-0.311142335442162,0.12809724865084737,-1.7352833857819625,1.1736581458369144,-1.0063135885437768,1.7135869298919644,-0.2592329128299143,1.5833942092453976,-1.4173421424206867,5.041742978048849,-0.05013577330860468,-0.19472816487644917,0.23174844116430113,-0.14690357870254572
0.3258063714871515,0.0,-0.09816998063272299,0.27592866960427553,0.5745306444670498,0.8563452322119675,0.598568117958249,-0.16375358470279214,-0.11968967838219155,-0.14787144733283866,1.4502204111802635,-1.04985817960574,0.7636065184099642,0.05348590914899558,0.07838818899281574,-0.3097617564783214,0.1292280178507991,-1.737651895972599,1.1759841946933085,-1.0059724004880677,1.7068210197978195,0.3074559530176116,1.5838438145184797,-1.414462551613425,5.0364931623738896,-0.0507131964903702,-0.19131223007199652,0.2282297744040569,-0.14485640235830416
